1523713875.47,0.120270185173,0.11681304872,0.0627069473267,0.581134557724,0.0135582862422,0.105516962707
1523713875.95,0.104121483862,0.106263980269,0.0702949017286,0.636249125004,0.00803243648261,0.0750380977988
1523713876.13,0.0923859402537,0.106897376478,0.0602244660258,0.642978131771,0.0066951145418,0.0908189192414
1523713876.31,0.0850736200809,0.106947697699,0.0938730463386,0.608964323997,0.00970490183681,0.0954364314675
1523713876.47,0.0870892629027,0.115457087755,0.0639091804624,0.556259870529,0.00992801971734,0.167356565595
1523713876.64,0.0790940597653,0.085999533534,0.133421555161,0.596829473972,0.00417849840596,0.100476801395
1523713876.81,0.0783487781882,0.118036791682,0.121388815343,0.544311702251,0.0116391452029,0.126274645329
1523713876.99,0.0832426175475,0.119742192328,0.129099801183,0.554328978062,0.010880863294,0.102705568075
1523713877.16,0.0749627798796,0.0966532453895,0.0745616331697,0.610098302364,0.00561770191416,0.138106405735
1523713877.33,0.0827635675669,0.088716879487,0.0876711532474,0.568254590034,0.0060564414598,0.166537314653
1523713877.52,0.124514356256,0.0847545415163,0.0679413303733,0.438439369202,0.00642565917224,0.277924746275
1523713877.68,0.10319288075,0.101628035307,0.0480487570167,0.622913599014,0.00497283320874,0.119243867695
1523713877.86,0.151207461953,0.103711359203,0.120300255716,0.383296698332,0.0135062551126,0.227977976203
1523713878.03,0.211342185736,0.0884334594011,0.14527271688,0.380342513323,0.00634956313297,0.16825953126
1523713878.2,0.112765446305,0.0555939339101,0.328437536955,0.254243761301,0.00450874119997,0.244450554252
1523713878.38,0.140849411488,0.0703245475888,0.124161876738,0.488293677568,0.00315152131952,0.173219025135
1523713878.55,0.128541320562,0.0650815665722,0.17427533865,0.45457047224,0.00381385814399,0.173717483878
1523713878.73,0.115685969591,0.0719140693545,0.211258336902,0.475414335728,0.00337779754773,0.122349396348
1523713878.91,0.169190809131,0.0848537534475,0.0987216457725,0.538964569569,0.00418749824166,0.104081824422
1523713879.08,0.128963083029,0.0844426676631,0.0655941665173,0.627331852913,0.00224559009075,0.091422624886
1523713879.25,0.109074838459,0.0863579139113,0.0510944984853,0.647981882095,0.00246672122739,0.103024117649
1523713879.42,0.106214664876,0.077882476151,0.0584974549711,0.642479598522,0.00139372609556,0.113532103598
1523713879.59,0.0828714594245,0.0819866657257,0.0558768548071,0.680385828018,0.00149509252515,0.097384147346
1523713879.76,0.071586817503,0.0711518079042,0.154708012938,0.600910961628,0.00241014081985,0.0992323160172
1523713879.93,0.088879622519,0.0779706090689,0.14240513742,0.57575315237,0.00323787657544,0.111753620207
1523713880.1,0.089203774929,0.0722966864705,0.241285264492,0.451058477163,0.00431168777868,0.141844123602
1523713880.27,0.0718086585402,0.0688318684697,0.211054682732,0.478694051504,0.00393155869097,0.165679171681
1523713880.44,0.0761371329427,0.0758767127991,0.333125203848,0.329249382019,0.0123730190098,0.173238515854
1523713880.62,0.0714286863804,0.0694645270705,0.292041987181,0.360307961702,0.0068520992063,0.199904665351
1523713880.81,0.0868321508169,0.0686270073056,0.301990360022,0.368382781744,0.00706001138315,0.1671076864
1523713880.98,0.0727314949036,0.0687355101109,0.225954830647,0.46435302496,0.00445945560932,0.163765579462
1523713881.16,0.0700101405382,0.0603253506124,0.371584653854,0.371808558702,0.00502999871969,0.121241308749
1523713881.33,0.0780551433563,0.0715757235885,0.182159304619,0.531651675701,0.00359251955524,0.132965669036
1523713881.5,0.0874086543918,0.0867237299681,0.164100751281,0.560963630676,0.00353306904435,0.097270168364
1523713881.68,0.0585752464831,0.0845500379801,0.0495389960706,0.699920117855,0.00231585698202,0.105099618435
1523713882.36,0.123612545431,0.114617608488,0.0596860796213,0.416330128908,0.00895729474723,0.276796400547
1523713882.53,0.0689401775599,0.100648589432,0.0622553452849,0.489515155554,0.0054385070689,0.273202210665
1523713882.7,0.0790356099606,0.103172264993,0.0452390424907,0.452334463596,0.00572476536036,0.314493745565
1523713882.88,0.188240230083,0.125070124865,0.068775460124,0.440222561359,0.0107840336859,0.166907608509
1523713883.41,0.189557567239,0.125158578157,0.0750096514821,0.466978520155,0.00897030998021,0.134325325489
1523713883.58,0.114879742265,0.122305735946,0.0823785290122,0.543647110462,0.00730817951262,0.129480615258
1523713883.75,0.222859069705,0.175793424249,0.0459512621164,0.423329532146,0.0138481520116,0.118218682706
1523713883.79,0.100402206182,0.0881784558296,0.156616315246,0.341010063887,0.0117172133178,0.302075684071
1523713883.95,0.135337114334,0.0934334769845,0.16616281867,0.334376871586,0.00975612457842,0.260933637619
1523713884.12,0.153388783336,0.0988394171,0.12623141706,0.433926939964,0.00614480953664,0.181468725204
1523713884.29,0.132035657763,0.100181676447,0.155795767903,0.459143668413,0.00767409196123,0.14516915381
1523713884.46,0.223835796118,0.179528519511,0.0334900692105,0.42939054966,0.0150979403406,0.11865722388
1523713884.49,0.0683019012213,0.0652042850852,0.348405331373,0.356463044882,0.00627655303106,0.155348837376
1523713884.66,0.135047644377,0.0930834263563,0.063700273633,0.383148938417,0.0055328332819,0.319486826658
1523713884.84,0.131037250161,0.105569459498,0.114719234407,0.505107522011,0.00703748501837,0.136528998613
1523713885.01,0.0979642570019,0.0931361541152,0.115614458919,0.470570087433,0.00534238666296,0.217372745275
